iter,time,f(xk),||Df(xk)||
22945,0.000091,1.282485e-04,0.01537123
22946,0.000097,1.281522e-04,0.02835076
22947,0.000092,1.279463e-04,0.02276998
22948,0.000247,1.277741e-04,0.01881055
22949,0.001441,1.276212e-04,0.01608747
22950,0.000073,1.275605e-04,0.03082551
22951,0.000078,1.273380e-04,0.02454957
22952,0.000089,1.271564e-04,0.02005350
22953,0.000085,1.269985e-04,0.01692339
22954,0.000087,1.269810e-04,0.03359711
22955,0.000088,1.267380e-04,0.02655964
22956,0.000095,1.265449e-04,0.02147408
22957,0.000091,1.263806e-04,0.01789308
22958,0.000089,1.262330e-04,0.01545260
22959,0.000095,1.261474e-04,0.02882209
22960,0.000092,1.259402e-04,0.02309001
22961,0.000091,1.257680e-04,0.01901145
22962,0.000095,1.256160e-04,0.01619639
22963,0.000092,1.255676e-04,0.03136082
22964,0.000102,1.253429e-04,0.02492029
22965,0.000097,1.251609e-04,0.02029430
22966,0.000090,1.250036e-04,0.01706292
22967,0.000094,1.250001e-04,0.03420201
22968,0.000125,1.247541e-04,0.02698543
22969,0.000096,1.245601e-04,0.02175842
22970,0.000092,1.243961e-04,0.01806641
22971,0.000097,1.242495e-04,0.01554094
22972,0.000094,1.241750e-04,0.02930772
22973,0.000093,1.239661e-04,0.02342175
22974,0.000094,1.237938e-04,0.01922192
22975,0.000096,1.236427e-04,0.01631293
22976,0.000093,1.236068e-04,0.03191150
22977,0.000094,1.233798e-04,0.02530356
22978,0.000097,1.231973e-04,0.02054540
22979,0.000092,1.230405e-04,0.01721075
22980,0.000094,1.228986e-04,0.01495078
22981,0.000097,1.228021e-04,0.02742469
22982,0.000092,1.226070e-04,0.02205383
22983,0.000094,1.224432e-04,0.01824874
22984,0.000094,1.222975e-04,0.01563639
22985,0.001437,1.222342e-04,0.02980783
22986,0.000076,1.220237e-04,0.02376536
22987,0.000071,1.218512e-04,0.01944210
22988,0.000092,1.217007e-04,0.01643725
22989,0.000085,1.216777e-04,0.03247778
22990,0.000089,1.214481e-04,0.02569956
22991,0.000093,1.212649e-04,0.02080694
22992,0.000089,1.211086e-04,0.01736703
22993,0.000089,1.209677e-04,0.01502693
22994,0.000096,1.208814e-04,0.02787762
22995,0.000092,1.206851e-04,0.02236043
22996,0.000090,1.205213e-04,0.01844021
22997,0.000095,1.203765e-04,0.01573909
22998,0.000091,1.203248e-04,0.03032262
22999,0.000091,1.201123e-04,0.02412099
23000,0.000093,1.199395e-04,0.01967212
23001,0.000104,1.197897e-04,0.01656947
23002,0.000128,1.197798e-04,0.03305987
23003,0.000099,1.195474e-04,0.02610846
23004,0.000105,1.193634e-04,0.02107906
23005,0.000094,1.192074e-04,0.01753188
23006,0.000091,1.190676e-04,0.01510981
23007,0.000098,1.189916e-04,0.02834439
23008,0.000094,1.187939e-04,0.02267839
23009,0.000096,1.186301e-04,0.01864094
23010,0.000099,1.184861e-04,0.01584915
23011,0.000094,1.184462e-04,0.03085231
23012,0.000092,1.182315e-04,0.02448878
23013,0.000099,1.180583e-04,0.01991212
23014,0.000096,1.179090e-04,0.01670972
23015,0.000098,1.177736e-04,0.01454335
23016,0.000105,1.176773e-04,0.02653041
23017,0.000095,1.174923e-04,0.02136189
23018,0.000093,1.173365e-04,0.01770545
23019,0.000092,1.171976e-04,0.01519956
23020,0.000099,1.171323e-04,0.02882519
23021,0.001454,1.169329e-04,0.02300784
23022,0.000079,1.167690e-04,0.01885107
23023,0.000088,1.166257e-04,0.01596673
23024,0.000087,1.165979e-04,0.03139710
23025,0.000090,1.163808e-04,0.02486891
23026,0.000090,1.162070e-04,0.02016223
23027,0.000089,1.160582e-04,0.01685814
23028,0.000088,1.159238e-04,0.01461452
23029,0.000095,1.158371e-04,0.02696560
23030,0.000091,1.156510e-04,0.02165557
23031,0.000089,1.154954e-04,0.01788785
23032,0.000093,1.153573e-04,0.01529630
23033,0.000091,1.153028e-04,0.02932022
23034,0.000092,1.151017e-04,0.02334894
23035,0.000097,1.149376e-04,0.01907073
23036,0.000092,1.147949e-04,0.01609195
23037,0.000094,1.147795e-04,0.03195720
23038,0.000098,1.145598e-04,0.02526153
23039,0.000093,1.143853e-04,0.02042258
23040,0.000094,1.142369e-04,0.01701486
23041,0.000183,1.141035e-04,0.01469218
23042,0.000129,1.140265e-04,0.02741420
23043,0.000097,1.138392e-04,0.02196026
23044,0.000099,1.136835e-04,0.01807922
23045,0.000098,1.135463e-04,0.01540017
23046,0.000092,1.135029e-04,0.02982966
23047,0.000094,1.132998e-04,0.02370182
23048,0.000100,1.131353e-04,0.01930005
23049,0.000090,1.129932e-04,0.01622494
23050,0.000092,1.129904e-04,0.03253285
23051,0.000100,1.127681e-04,0.02566680
23052,0.000095,1.125927e-04,0.02069332
23053,0.000092,1.124445e-04,0.01718001
23054,0.000097,1.123120e-04,0.01477648
23055,0.000093,1.122450e-04,0.02787638
23056,0.000092,1.120562e-04,0.02227608
23057,0.000224,1.119005e-04,0.01827969
23058,0.001457,1.117640e-04,0.01551130
23059,0.000087,1.117319e-04,0.03035373
23060,0.000073,1.115267e-04,0.02406666
23061,0.000084,1.113618e-04,0.01953916
23062,0.000089,1.112201e-04,0.01636583
23063,0.000086,1.110919e-04,0.01421491
23064,0.000088,1.110050e-04,0.02608489
23065,0.000093,1.108286e-04,0.02097457
23066,0.000091,1.106806e-04,0.01735371
23067,0.000089,1.105490e-04,0.01486753
23068,0.000092,1.104922e-04,0.02835235
23069,0.000096,1.103018e-04,0.02260318
23070,0.000091,1.101459e-04,0.01848939
23071,0.000089,1.100100e-04,0.01562981
23072,0.000097,1.099896e-04,0.03089263
23073,0.000092,1.097820e-04,0.02444359
23074,0.000100,1.096165e-04,0.01978820
23075,0.000099,1.094752e-04,0.01651474
23076,0.000092,1.093479e-04,0.01428760
23077,0.000128,1.092702e-04,0.02651597
23078,0.000110,1.090928e-04,0.02126647
23079,0.000094,1.089448e-04,0.01753610
23080,0.000092,1.088140e-04,0.01496547
23081,0.000098,1.087676e-04,0.02884228
23082,0.000092,1.085754e-04,0.02294171
23083,0.000094,1.084193e-04,0.01870845
23084,0.000098,1.082839e-04,0.01575584
23085,0.000093,1.082754e-04,0.03144658
23086,0.000093,1.080653e-04,0.02483279
23087,0.000095,1.078990e-04,0.02004730
23088,0.000102,1.077580e-04,0.01667181
23089,0.000096,1.076317e-04,0.01436669
23090,0.000100,1.075634e-04,0.02696022
23091,0.000099,1.073846e-04,0.02156917
23092,0.000094,1.072366e-04,0.01772729
23093,0.000121,1.071065e-04,0.01507043
23094,0.000150,1.070708e-04,0.02934637
23095,0.001484,1.068767e-04,0.02329181
23096,0.000073,1.067201e-04,0.01893700
23097,0.000087,1.065852e-04,0.01588950
23098,0.000085,1.064629e-04,0.01382767
23099,0.000086,1.063761e-04,0.02523440
23100,0.000092,1.062089e-04,0.02031659
23101,0.000089,1.060681e-04,0.01683716
23102,0.000089,1.059426e-04,0.01445230
23103,0.000091,1.058839e-04,0.02741781
23104,0.000096,1.057037e-04,0.02188280
23105,0.000092,1.055556e-04,0.01792742
23106,0.000089,1.054261e-04,0.01518252
23107,0.000096,1.054013e-04,0.02986482
23108,0.000092,1.052051e-04,0.02365364
23109,0.000093,1.050480e-04,0.01917515
23110,0.000098,1.049135e-04,0.01603094
23111,0.000093,1.047921e-04,0.01389560
23112,0.000095,1.047140e-04,0.02564860
23113,0.000099,1.045458e-04,0.02059619
23114,0.000098,1.044051e-04,0.01701092
23115,0.000092,1.042804e-04,0.01454457
23116,0.000098,1.042315e-04,0.02788893
23117,0.000092,1.040496e-04,0.02220750
23118,0.000094,1.039013e-04,0.01813661
23119,0.000097,1.037724e-04,0.01530188
23120,0.000095,1.037588e-04,0.03039784
23121,0.000093,1.035602e-04,0.02402734
23122,0.000093,1.034025e-04,0.01942305
23123,0.000097,1.032683e-04,0.01618026
23124,0.000093,1.031478e-04,0.01396972
23125,0.000093,1.030785e-04,0.02607556
23126,0.000101,1.029092e-04,0.02088626
23127,0.000093,1.027685e-04,0.01719320
23128,0.000091,1.026445e-04,0.01464362
23129,0.000101,1.026056e-04,0.02837376
23130,0.000106,1.024220e-04,0.02254341
23131,0.000093,1.022734e-04,0.01835499
23132,0.001533,1.021449e-04,0.01542862
23133,0.000088,1.021428e-04,0.03094564
23134,0.000087,1.019418e-04,0.02441308
23135,0.000091,1.017832e-04,0.01968082
23136,0.000091,1.016493e-04,0.01633759
23137,0.000087,1.015296e-04,0.01405014
23138,0.000091,1.014694e-04,0.02651543
23139,0.000095,1.012987e-04,0.02118691
23140,0.000090,1.011580e-04,0.01738413
23141,0.000090,1.010346e-04,0.01474956
23142,0.000094,1.010060e-04,0.02887249
23143,0.000091,1.008204e-04,0.02289069
23144,0.000092,1.006713e-04,0.01858268
23145,0.000097,1.005433e-04,0.01556288
23146,0.000091,1.004275e-04,0.01351578
23147,0.000093,1.003492e-04,0.02481101
23148,0.000099,1.001898e-04,0.01994859
23149,0.000094,1.000560e-04,0.01650306
23150,0.000094,9.993707e-05,0.01413699
23151,0.000107,9.988603e-05,0.02696841
23152,0.000094,9.971393e-05,0.02149829
23153,0.000177,9.957305e-05,0.01758385
23154,0.000145,9.945021e-05,0.01486253
23155,0.000102,9.943211e-05,0.02938534
23156,0.000095,9.924445e-05,0.02324947
23157,0.000091,9.909479e-05,0.01881981
23158,0.000098,9.896710e-05,0.01570477
23159,0.000093,9.885213e-05,0.01358515
23160,0.000093,9.878219e-05,0.02522130
23161,0.000101,9.862174e-05,0.02022649
23162,0.000096,9.848803e-05,0.01667678
23163,0.000096,9.836978e-05,0.01423039
23164,0.000097,9.832817e-05,0.02743467
23165,0.000158,9.815446e-05,0.02182054
23166,0.000267,9.801331e-05,0.01779245
23167,0.000298,9.789097e-05,0.01498265
23168,0.001478,9.788366e-05,0.02991249
23169,0.000078,9.769369e-05,0.02361991
23170,0.000073,9.754336e-05,0.01906650
23171,0.000088,9.741594e-05,0.01585441
23172,0.000088,9.730177e-05,0.01366061
23173,0.000089,9.724031e-05,0.02564410
23174,0.000089,9.707869e-05,0.02051466
23175,0.000093,9.694495e-05,0.01685889
23176,0.000089,9.682735e-05,0.01433045
23177,0.000091,9.679538e-05,0.02791440
23178,0.000095,9.661991e-05,0.02215379
23179,0.000091,9.647838e-05,0.01801008
23180,0.000092,9.635648e-05,0.01511002
23181,0.000096,9.624593e-05,0.01314770
23182,0.000093,9.616777e-05,0.02400216
23183,0.000104,9.601664e-05,0.01932288
23184,0.000098,9.588940e-05,0.01601192
23185,0.000092,9.577597e-05,0.01374227
23186,0.000117,9.572319e-05,0.02607959
23187,0.000108,9.556026e-05,0.02081321
23188,0.000094,9.542641e-05,0.01704948
23189,0.000092,9.530937e-05,0.01443730
23190,0.000093,9.528729e-05,0.02840779
23191,0.000097,9.510988e-05,0.02249820
23192,0.000093,9.496787e-05,0.01823685
23193,0.000093,9.484633e-05,0.01524478
23194,0.000097,9.473663e-05,0.01321254
23195,0.000092,9.466628e-05,0.02439638
23196,0.000094,9.451423e-05,0.01958908
23197,0.000100,9.438710e-05,0.01617743
23198,0.000091,9.427437e-05,0.01383026
23199,0.000095,9.423044e-05,0.02652795
23200,0.000097,9.406605e-05,0.02112230
23201,0.000094,9.393199e-05,0.01724870
23202,0.000092,9.381546e-05,0.01455106
23203,0.000097,9.380351e-05,0.02891503
23204,0.000092,9.362399e-05,0.02285389
23205,0.001633,9.348139e-05,0.01847288
23206,0.000074,9.336014e-05,0.01538705
23207,0.000087,9.325123e-05,0.01328327
23208,0.000086,9.318887e-05,0.02480272
23209,0.000087,9.303577e-05,0.01986522
23210,0.000092,9.290865e-05,0.01635105
23211,0.000087,9.279655e-05,0.01392470
23212,0.000091,9.276169e-05,0.02698935
23213,0.000092,9.259570e-05,0.02144205
23214,0.000095,9.246133e-05,0.01745665
23215,0.000089,9.234525e-05,0.01467184
23216,0.000090,9.234368e-05,0.02943632
23217,0.000096,9.216188e-05,0.02322104
23218,0.000091,9.201858e-05,0.01871830
23219,0.000093,9.189753e-05,0.01553693
23220,0.000097,9.178936e-05,0.01335998
23221,0.000094,9.173516e-05,0.02522136
23222,0.000095,9.158088e-05,0.02015142
23223,0.000133,9.145369e-05,0.01653289
23224,0.000101,9.134217e-05,0.01402570
23225,0.000092,9.131659e-05,0.02746398
23226,0.000099,9.114883e-05,0.02177260
23227,0.000094,9.101406e-05,0.01767346
23228,0.000094,9.089835e-05,0.01479977
23229,0.000098,9.079367e-05,0.01285150
23230,0.000093,9.072317e-05,0.02359977
23231,0.000097,9.057905e-05,0.01897323
23232,0.000100,9.045814e-05,0.01569454
23233,0.000099,9.035065e-05,0.01344280
23234,0.000095,9.030478e-05,0.02565246
23235,0.000094,9.014918e-05,0.02044783
23236,0.000098,9.002184e-05,0.01672308
23237,0.000093,8.991083e-05,0.01413337
23238,0.000096,8.989476e-05,0.02795202
23239,0.000316,8.972508e-05,0.02211410
23240,0.000280,8.958979e-05,0.01789923
23241,0.000273,8.947439e-05,0.01493495
23242,0.001756,8.937049e-05,0.01291770
23243,0.000082,8.930750e-05,0.02399025
23244,0.000088,8.916245e-05,0.01923779
23245,0.000096,8.904159e-05,0.01586001
23246,0.000086,8.893473e-05,0.01353185
23247,0.000088,8.889738e-05,0.02609619
23248,0.000094,8.874033e-05,0.02075458
23249,0.000090,8.861273e-05,0.01692172
23250,0.000088,8.850217e-05,0.01424784
23251,0.000096,8.849586e-05,0.02845367
23252,0.000106,8.832409e-05,0.02246668
23253,0.000092,8.818819e-05,0.01813411
23254,0.000096,8.807302e-05,0.01507751
23255,0.000091,8.796984e-05,0.01298968
23256,0.000091,8.791452e-05,0.02439265
23257,0.000092,8.776841e-05,0.01951211
23258,0.000098,8.764753e-05,0.01603344
23259,0.000091,8.754124e-05,0.01362725
23260,0.000094,8.751261e-05,0.02655273
23261,0.000103,8.735395e-05,0.02107178
23262,0.000115,8.722602e-05,0.01712895
23263,0.000096,8.711584e-05,0.01436921
23264,0.000099,8.701595e-05,0.01250162
23265,0.000103,8.694550e-05,0.02283049
23266,0.000123,8.680888e-05,0.01837819
23267,0.000168,8.669387e-05,0.01522755
23268,0.000123,8.659137e-05,0.01306757
23269,0.000097,8.654389e-05,0.02480710
23270,0.000098,8.639658e-05,0.01979631
23271,0.000095,8.627559e-05,0.01621495
23272,0.000091,8.616982e-05,0.01372909
23273,0.000098,8.615013e-05,0.02702225
23274,0.000094,8.598971e-05,0.02139960
23275,0.000093,8.586134e-05,0.01734487
23276,0.000092,8.575149e-05,0.01449760
23277,0.000097,8.565235e-05,0.01256351
23278,0.000107,8.558898e-05,0.02320569
23279,0.001674,8.545152e-05,0.01863161
23280,0.000102,8.533660e-05,0.01538519
23281,0.000074,8.523472e-05,0.01315147
23282,0.000105,8.519525e-05,0.02523380
23283,0.000091,8.504662e-05,0.02009053
23284,0.000100,8.492544e-05,0.01640466
23285,0.000091,8.482012e-05,0.01383751
23286,0.000095,8.480959e-05,0.02750496
23287,0.000097,8.464726e-05,0.02173815
23288,0.000093,8.451835e-05,0.01756959
23289,0.000094,8.440876e-05,0.01463313
23290,0.000096,8.431033e-05,0.01263097
23291,0.000093,8.425418e-05,0.02359242
23292,0.000100,8.411577e-05,0.01889448
23293,0.000106,8.400086e-05,0.01555055
23294,0.000153,8.389955e-05,0.01324150
23295,0.000147,8.386828e-05,0.02567290
23296,0.000105,8.371819e-05,0.02039488
23297,0.000100,8.359673e-05,0.01660267
23298,0.000103,8.349181e-05,0.01395260
23299,0.000147,8.349067e-05,0.02800103
23300,0.000150,8.332627e-05,0.02208758
23301,0.000098,8.319672e-05,0.01780324
23302,0.000092,8.308731e-05,0.01477590
23303,0.000095,8.298955e-05,0.01270414
23304,0.000093,8.294077e-05,0.02399084
23305,0.000095,8.280128e-05,0.01916693
23306,0.000096,8.268631e-05,0.01572372
23307,0.000091,8.258552e-05,0.01333777
23308,0.000092,8.256265e-05,0.02612457
23309,0.000099,8.241096e-05,0.02070951
23310,0.000093,8.228912e-05,0.01680910
23311,0.000108,8.218453e-05,0.01407449
23312,0.000099,8.208994e-05,0.01222030
23313,0.000093,8.202640e-05,0.02244805
23314,0.000092,8.189611e-05,0.01804594
23315,0.000189,8.178682e-05,0.01492603
23316,0.001947,8.168967e-05,0.01278312
23317,0.000127,8.164843e-05,0.02440111
23318,0.000073,8.150774e-05,0.01944908
23319,0.000088,8.139262e-05,0.01590483
23320,0.000087,8.129229e-05,0.01344038
23321,0.000090,8.127802e-05,0.02658901
23322,0.000095,8.112459e-05,0.02103455
23323,0.000089,8.100228e-05,0.01702407
23324,0.000095,8.089797e-05,0.01420327
23325,0.000120,8.080407e-05,0.01228346
23326,0.000091,8.074733e-05,0.02281968
23327,0.000091,8.061618e-05,0.01829779
23328,0.000091,8.050694e-05,0.01508363
23329,0.000093,8.041036e-05,0.01286802
23330,0.000092,8.037682e-05,0.02482339
23331,0.000091,8.023481e-05,0.01974106
23332,0.000099,8.011947e-05,0.01609399
23333,0.000093,8.001954e-05,0.01354946
23334,0.000100,8.001409e-05,0.02706639
23335,0.000119,7.985876e-05,0.02137013
23336,0.000093,7.973589e-05,0.01724768
23337,0.000094,7.963179e-05,0.01433907
23338,0.000097,7.953855e-05,0.01235212
23339,0.000094,7.948874e-05,0.02320264
23340,0.000097,7.935663e-05,0.01855892
23341,0.000115,7.924736e-05,0.01524879
23342,0.000101,7.915129e-05,0.01295895
23343,0.000098,7.912564e-05,0.02525785
23344,0.000118,7.898218e-05,0.02004299
23345,0.000102,7.886652e-05,0.01629130
23346,0.000096,7.876694e-05,0.01366511
23347,0.000095,7.867666e-05,0.01188771
23348,0.000099,7.861316e-05,0.02171639
23349,0.000094,7.848963e-05,0.01748005
23350,0.000101,7.838567e-05,0.01448198
23351,0.000100,7.829303e-05,0.01242639
23352,0.000212,7.825032e-05,0.02359708
23353,0.001976,7.811713e-05,0.01882946
23354,0.000083,7.800775e-05,0.01542164
23355,0.000092,7.791215e-05,0.01305601
23356,0.000087,7.789458e-05,0.02570467
23357,0.000090,7.774952e-05,0.02035501
23358,0.000091,7.763347e-05,0.01649688
23359,0.000091,7.753417e-05,0.01378743
23360,0.000088,7.744457e-05,0.01194675
23361,0.000106,7.738747e-05,0.02207348
23362,0.000091,7.726319e-05,0.01772130
23363,0.000090,7.715930e-05,0.01463213
23364,0.000094,7.706722e-05,0.01250638
23365,0.000092,7.703175e-05,0.02400315
23366,0.000092,7.689736e-05,0.01910951
23367,0.000150,7.678781e-05,0.01560229
23368,0.000096,7.669261e-05,0.01315932
23369,0.000094,7.668333e-05,0.02616403
23370,0.000101,7.653654e-05,0.02067723
23371,0.000106,7.641999e-05,0.01671083
23372,0.000097,7.632092e-05,0.01391653
23373,0.000098,7.623197e-05,0.01201111
23374,0.000100,7.618139e-05,0.02244153
23375,0.000105,7.605624e-05,0.01797154
23376,0.000116,7.595237e-05,0.01478960
23377,0.000164,7.586080e-05,0.01259220
23378,0.000126,7.583274e-05,0.02442102
23379,0.000095,7.569703e-05,0.01939921
23380,0.000099,7.558721e-05,0.01579083
23381,0.000093,7.549238e-05,0.01326899
23382,0.000093,7.549159e-05,0.02663609
23383,0.000099,7.534292e-05,0.02100981
23384,0.000091,7.522579e-05,0.01693327
23385,0.000094,7.512689e-05,0.01405252
23386,0.000097,7.503853e-05,0.01208088
23387,0.000091,7.499462e-05,0.02282071
23388,0.000107,7.486850e-05,0.01823089
23389,0.000356,7.476456e-05,0.01495452
23390,0.000310,7.467346e-05,0.01268395
23391,0.000332,7.465299e-05,0.02485085
23392,0.000342,7.451583e-05,0.01969868
23393,0.001718,7.440567e-05,0.01598738
23394,0.000081,7.431114e-05,0.01338511
23395,0.000081,7.422564e-05,0.01162048
23396,0.000085,7.416837e-05,0.02135288
23397,0.000086,7.405057e-05,0.01716431
23398,0.000092,7.395177e-05,0.01419551
23399,0.000087,7.386396e-05,0.01215619
23400,0.000089,7.382687e-05,0.02321115
23401,0.000095,7.369966e-05,0.01849946
23402,0.000091,7.359559e-05,0.01512698
23403,0.000101,7.350489e-05,0.01278174
23404,0.000096,7.349221e-05,0.02529282
23405,0.000090,7.335346e-05,0.02000805
23406,0.000092,7.324288e-05,0.01619204
23407,0.000108,7.314859e-05,0.01350779
23408,0.000092,7.306372e-05,0.01168073
23409,0.000092,7.301260e-05,0.02170657
23410,0.000092,7.289402e-05,0.01740406
23411,0.000098,7.279526e-05,0.01434560
23412,0.000099,7.270796e-05,0.01223712
23413,0.000106,7.267784e-05,0.02361302
23414,0.000102,7.254942e-05,0.01877738
23415,0.000092,7.244514e-05,0.01530708
23416,0.000092,7.235481e-05,0.01288568
23417,0.000098,7.235011e-05,0.02574710
23418,0.000095,7.220964e-05,0.02032744
23419,0.000092,7.209855e-05,0.01640492
23420,0.000099,7.200445e-05,0.01363715
23421,0.000094,7.192017e-05,0.01174621
23422,0.000093,7.187531e-05,0.02207103
23423,0.000105,7.175586e-05,0.01765264
23424,0.000109,7.165707e-05,0.01450289
23425,0.000094,7.157024e-05,0.01232378
23426,0.000099,7.154724e-05,0.02402648
23427,0.000094,7.141751e-05,0.01906476
23428,0.000096,7.131295e-05,0.01549495
23429,0.000105,7.122293e-05,0.01299585
23430,0.000232,7.114133e-05,0.01130430
23431,0.001661,7.108408e-05,0.02065699
23432,0.000085,7.097239e-05,0.01662614
23433,0.000095,7.087841e-05,0.01377327
23434,0.000088,7.079468e-05,0.01181703
23435,0.000095,7.075623e-05,0.02244641
23436,0.000090,7.063580e-05,0.01791015
23437,0.000097,7.053692e-05,0.01466748
23438,0.000100,7.045050e-05,0.01241628
23439,0.000099,7.043481e-05,0.02445168
23440,0.000103,7.030364e-05,0.01936173
23441,0.000101,7.019871e-05,0.01569068
23442,0.000104,7.010895e-05,0.01311238
23443,0.000101,7.002796e-05,0.01136063
23444,0.000097,6.997650e-05,0.02099684
23445,0.000104,6.986412e-05,0.01685580
23446,0.000097,6.977021e-05,0.01391626
23447,0.000093,6.968697e-05,0.01189329
23448,0.000104,6.965508e-05,0.02283285
23449,0.000101,6.953356e-05,0.01817672
23450,0.000103,6.943451e-05,0.01483949
23451,0.000100,6.934846e-05,0.01251473
23452,0.000095,6.934027e-05,0.02488881
23453,0.000092,6.920752e-05,0.01966842
23454,0.000097,6.910214e-05,0.01589437
23455,0.000096,6.901259e-05,0.01323536
23456,0.000093,6.893218e-05,0.01142201
23457,0.000099,6.888662e-05,0.02134712
23458,0.000093,6.877345e-05,0.01709400
23459,0.000095,6.867954e-05,0.01406622
23460,0.000098,6.859677e-05,0.01197509
23461,0.000093,6.857159e-05,0.02323052
23462,0.000092,6.844886e-05,0.01845247
23463,0.000096,6.834958e-05,0.01501901
23464,0.000098,6.826385e-05,0.01261921
23465,0.000092,6.826334e-05,0.02533803
23466,0.000093,6.812889e-05,0.01998495
23467,0.000304,6.802298e-05,0.01610613
23468,0.000283,6.793357e-05,0.01336489
23469,0.029592,6.785371e-05,0.01148855
23470,0.000158,6.781417e-05,0.02170797
23471,0.000125,6.770012e-05,0.01734087
23472,0.000119,6.760615e-05,0.01422326
23473,0.000105,6.752380e-05,0.01206253
23474,0.000100,6.750548e-05,0.02363956
23475,0.000102,6.738144e-05,0.01873750
23476,0.000105,6.728184e-05,0.01520614
23477,0.000100,6.719638e-05,0.01272983
23478,0.000097,6.711910e-05,0.01105046
23479,0.000103,6.706747e-05,0.02031146
23480,0.000101,6.696095e-05,0.01632607
23481,0.000102,6.687163e-05,0.01350107
23482,0.000105,6.679227e-05,0.01156034
23483,0.000102,6.675889e-05,0.02207954
23484,0.000101,6.664386e-05,0.01759651
23485,0.000105,6.654976e-05,0.01438748
23486,0.000100,6.646778e-05,0.01215571
23487,0.000100,6.645650e-05,0.02406015
23488,0.000107,6.633102e-05,0.01903195
23489,0.000101,6.623104e-05,0.01540098
23490,0.000101,6.614580e-05,0.01284670
23491,0.000099,6.606908e-05,0.01110792
23492,0.000096,6.602301e-05,0.02064807
23493,0.000096,6.591578e-05,0.01655430
23494,0.000095,6.582650e-05,0.01364400
23495,0.000099,6.574759e-05,0.01163748
23496,0.000097,6.572052e-05,0.02246198
23497,0.000097,6.560439e-05,0.01786104
23498,0.000100,6.551011e-05,0.01455897
23499,0.000094,6.542845e-05,0.01225473
23500,0.000101,6.542438e-05,0.02449245
23501,0.000103,6.529735e-05,0.01933593
23502,0.000098,6.519690e-05,0.01560365
23503,0.000095,6.511183e-05,0.01296990
23504,0.000098,6.503564e-05,0.01117036
23505,0.000100,6.499524e-05,0.02099492
23506,0.169349,6.488722e-05,0.01679091
23507,0.000105,6.479791e-05,0.01379378
23508,0.000108,6.471941e-05,0.01172007
23509,0.000101,6.469879e-05,0.02285545
23510,0.000095,6.458147e-05,0.01813458
23511,0.000090,6.448692e-05,0.01473783
23512,0.000101,6.440555e-05,0.01235970
23513,0.000098,6.433179e-05,0.01074987
23514,0.000091,6.428016e-05,0.01964958
23515,0.000092,6.417917e-05,0.01581424
23516,0.000097,6.409421e-05,0.01309954
23517,0.000089,6.401851e-05,0.01123788
23518,0.000091,6.398391e-05,0.02135216
23519,0.000096,6.387500e-05,0.01703603
23520,0.000091,6.378559e-05,0.01395051
23521,0.000095,6.370747e-05,0.01180822
23522,0.000097,6.369346e-05,0.02326008
23523,0.000093,6.357483e-05,0.01841723
23524,0.000092,6.347995e-05,0.01492417
23525,0.000104,6.339881e-05,0.01247070
23526,0.000091,6.332561e-05,0.01080360
23527,0.000095,6.327921e-05,0.01997301
23528,0.000097,6.317759e-05,0.01603286
23529,0.000092,6.309268e-05,0.01323572
23530,0.000093,6.301744e-05,0.01131057
23531,0.000097,6.298876e-05,0.02171992
23532,0.000097,6.287886e-05,0.01728976
23533,0.000093,6.278931e-05,0.01411428
23534,0.000095,6.271152e-05,0.01190201
23535,0.000101,6.270429e-05,0.02367606
23536,0.000093,6.258423e-05,0.01870912
23537,0.000093,6.248895e-05,0.01511809
23538,0.000100,6.240798e-05,0.01258783
23539,0.000090,6.233530e-05,0.01086213
23540,0.000178,6.229424e-05,0.02030637
23541,0.000299,6.219191e-05,0.01625961
23542,0.000270,6.210700e-05,0.01337852
23543,0.000268,6.203218e-05,0.01138853
23544,0.000332,6.200956e-05,0.02209835
23545,0.000271,6.189857e-05,0.01755222
23546,0.000269,6.180880e-05,0.01428520
23547,0.000297,6.173130e-05,0.01200155
23548,0.000273,6.173102e-05,0.02410354
23549,0.000269,6.160941e-05,0.01901038
23550,0.000270,6.151365e-05,0.01531968
23551,0.000304,6.143282e-05,0.01271120
23552,0.000266,6.136062e-05,0.01092557
23553,0.000272,6.132501e-05,0.02064979
23554,0.000298,6.122187e-05,0.01649459
23555,0.000277,6.113691e-05,0.01352806
23556,0.000267,6.106246e-05,0.01147186
23557,0.000315,6.104606e-05,0.02248761
23558,0.000331,6.093388e-05,0.01782351
23559,0.000469,6.084382e-05,0.01446336
23560,0.000332,6.076656e-05,0.01210693
23561,0.000315,6.069670e-05,0.01050870
23562,0.000342,6.065015e-05,0.01932111
23563,0.000408,6.055382e-05,0.01552905
23564,0.000285,6.047307e-05,0.01284089
23565,0.000333,6.040132e-05,0.01099400
23566,0.000306,6.037128e-05,0.02100340
23567,0.000289,6.026725e-05,0.01673792
23568,0.000276,6.018218e-05,0.01368442
23569,0.000296,6.010806e-05,0.01156064
23570,0.000312,6.009802e-05,0.02288785
23571,0.000283,5.998454e-05,0.01810375
23572,0.000283,5.989413e-05,0.01464886
23573,0.000313,5.981707e-05,0.01221824
23574,0.000283,5.974772e-05,0.01056351
23575,0.000281,5.970618e-05,0.01964147
23576,0.000310,5.960922e-05,0.01574630
23577,0.000277,5.952849e-05,0.01297700
23578,0.000272,5.945716e-05,0.01106752
23579,0.000297,5.943282e-05,0.02136735
