iter,time,f(xk),||Df(xk)||
10286,0.000099,1.497770e-06,0.00174920
10287,0.000110,1.497168e-06,0.00337782
10288,0.000103,1.494544e-06,0.00268482
10289,0.000106,1.492415e-06,0.00218763
10290,0.000114,1.490573e-06,0.00184081
10291,0.000107,1.490483e-06,0.00367897
10292,0.000106,1.487616e-06,0.00290350
10293,0.000105,1.485350e-06,0.00234246
10294,0.000127,1.483431e-06,0.00194676
10295,0.000118,1.481713e-06,0.00167656
10296,0.001511,1.480796e-06,0.00314911
10297,0.000087,1.478362e-06,0.00251814
10298,0.000079,1.476349e-06,0.00206859
10299,0.000102,1.474579e-06,0.00175779
10300,0.000117,1.474101e-06,0.00342417
10301,0.000097,1.471460e-06,0.00271667
10302,0.000097,1.469331e-06,0.00220798
10303,0.000107,1.467498e-06,0.00185214
10304,0.000116,1.465836e-06,0.00161151
10305,0.000100,1.464656e-06,0.00294020
10306,0.000106,1.462385e-06,0.00236666
10307,0.000101,1.460473e-06,0.00196109
10308,0.000096,1.458768e-06,0.00168329
10309,0.000102,1.457963e-06,0.00319108
10310,0.000109,1.455517e-06,0.00254654
10311,0.000097,1.453507e-06,0.00208623
10312,0.000097,1.451749e-06,0.00176704
10313,0.000101,1.451397e-06,0.00347187
10314,0.000095,1.448738e-06,0.00274961
10315,0.000102,1.446607e-06,0.00222921
10316,0.000099,1.444782e-06,0.00186417
10317,0.000095,1.443134e-06,0.00161653
10318,0.000096,1.442057e-06,0.00297809
10319,0.000105,1.439779e-06,0.00239182
10320,0.000111,1.437872e-06,0.00197620
10321,0.000097,1.436179e-06,0.00169062
10322,0.000104,1.435489e-06,0.00323433
10323,0.000101,1.433030e-06,0.00257596
10324,0.000096,1.431021e-06,0.00210470
10325,0.000098,1.429273e-06,0.00177695
10326,0.000097,1.429051e-06,0.00352094
10327,0.000096,1.426370e-06,0.00278366
10328,0.000101,1.424237e-06,0.00225135
10329,0.000098,1.422420e-06,0.00187693
10330,0.000112,1.420786e-06,0.00162211
10331,0.000100,1.419812e-06,0.00301716
10332,0.000101,1.417525e-06,0.00241795
10333,0.001668,1.415622e-06,0.00199209
10334,0.000106,1.413942e-06,0.00169858
10335,0.000126,1.413368e-06,0.00327885
10336,0.000107,1.410894e-06,0.00260642
10337,0.000106,1.408886e-06,0.00212401
10338,0.000101,1.407147e-06,0.00178754
10339,0.000144,1.407057e-06,0.00357140
10340,0.000104,1.404353e-06,0.00281884
10341,0.000151,1.402216e-06,0.00227440
10342,0.000104,1.400405e-06,0.00189043
10343,0.000101,1.398784e-06,0.00162827
10344,0.000100,1.397915e-06,0.00305744
10345,0.000100,1.395619e-06,0.00244506
10346,0.000098,1.393720e-06,0.00200878
10347,0.000102,1.392050e-06,0.00170716
10348,0.000096,1.391595e-06,0.00332469
10349,0.000102,1.389104e-06,0.00263794
10350,0.000103,1.387095e-06,0.00214419
10351,0.000097,1.385365e-06,0.00179881
10352,0.000096,1.383797e-06,0.00156528
10353,0.000102,1.382681e-06,0.00285515
10354,0.000095,1.380538e-06,0.00229837
10355,0.000097,1.378733e-06,0.00190467
10356,0.000104,1.377124e-06,0.00163501
10357,0.000098,1.376363e-06,0.00309895
10358,0.000109,1.374055e-06,0.00247317
10359,0.000111,1.372158e-06,0.00202627
10360,0.000115,1.370499e-06,0.00171639
10361,0.000106,1.370165e-06,0.00337185
10362,0.000110,1.367655e-06,0.00267054
10363,0.000104,1.365644e-06,0.00216524
10364,0.000100,1.363922e-06,0.00181079
10365,0.000097,1.362367e-06,0.00157034
10366,0.000107,1.361349e-06,0.00289261
10367,0.000102,1.359199e-06,0.00232329
10368,0.000113,1.357399e-06,0.00191968
10369,0.000110,1.355801e-06,0.00164236
10370,0.001709,1.355149e-06,0.00314171
10371,0.000088,1.352828e-06,0.00250229
10372,0.000095,1.350932e-06,0.00204459
10373,0.000095,1.349282e-06,0.00172628
10374,0.000104,1.349072e-06,0.00342035
10375,0.000104,1.346541e-06,0.00270422
10376,0.000100,1.344528e-06,0.00218717
10377,0.000101,1.342813e-06,0.00182349
10378,0.000102,1.341270e-06,0.00157596
10379,0.000100,1.340350e-06,0.00293125
10380,0.000109,1.338192e-06,0.00234916
10381,0.000105,1.336396e-06,0.00193546
10382,0.000095,1.334810e-06,0.00165031
10383,0.000093,1.334268e-06,0.00318573
10384,0.000111,1.331933e-06,0.00253244
10385,0.000160,1.330037e-06,0.00206375
10386,0.000167,1.328396e-06,0.00173683
10387,0.000179,1.328311e-06,0.00347022
10388,0.000229,1.325759e-06,0.00273901
10389,0.000165,1.323741e-06,0.00221001
10390,0.000148,1.322032e-06,0.00183690
10391,0.000132,1.320501e-06,0.00158215
10392,0.000142,1.319682e-06,0.00297108
10393,0.000140,1.317514e-06,0.00237600
10394,0.000207,1.315721e-06,0.00195202
10395,0.000157,1.314144e-06,0.00165889
10396,0.000144,1.313716e-06,0.00323103
10397,0.000132,1.311364e-06,0.00256363
10398,0.000200,1.309467e-06,0.00208375
10399,0.000145,1.307834e-06,0.00174806
10400,0.000161,1.306353e-06,0.00152106
10401,0.000209,1.305301e-06,0.00277492
10402,0.000111,1.303278e-06,0.00223375
10403,0.000121,1.301574e-06,0.00185106
10404,0.000102,1.300055e-06,0.00158891
10405,0.000102,1.299338e-06,0.00301212
10406,0.000108,1.297158e-06,0.00240382
10407,0.002286,1.295367e-06,0.00196938
10408,0.000137,1.293800e-06,0.00166811
10409,0.000124,1.293487e-06,0.00327764
10410,0.000144,1.291117e-06,0.00259587
10411,0.000146,1.289218e-06,0.00210461
10412,0.000143,1.287592e-06,0.00175999
10413,0.000139,1.286124e-06,0.00152616
10414,0.000137,1.285165e-06,0.00281197
10415,0.000136,1.283134e-06,0.00225843
10416,0.000137,1.281434e-06,0.00186597
10417,0.000161,1.279926e-06,0.00159627
10418,0.000155,1.279313e-06,0.00305438
10419,0.000142,1.277121e-06,0.00243264
10420,0.000149,1.275330e-06,0.00198755
10421,0.000137,1.273772e-06,0.00167797
10422,0.000133,1.273577e-06,0.00332557
10423,0.000139,1.271187e-06,0.00262919
10424,0.000147,1.269285e-06,0.00212635
10425,0.000146,1.267665e-06,0.00177261
10426,0.000150,1.266209e-06,0.00153182
10427,0.000153,1.265344e-06,0.00285018
10428,0.000148,1.263305e-06,0.00228404
10429,0.000250,1.261609e-06,0.00188163
10430,0.000224,1.260110e-06,0.00160423
10431,0.000136,1.259603e-06,0.00309789
10432,0.000138,1.257396e-06,0.00246247
10433,0.000140,1.255606e-06,0.00200655
10434,0.000414,1.254056e-06,0.00168849
10435,0.000139,1.253981e-06,0.00337485
10436,0.000183,1.251569e-06,0.00266360
10437,0.000144,1.249663e-06,0.00214897
10438,0.000136,1.248049e-06,0.00178596
10439,0.000172,1.246603e-06,0.00153804
10440,0.000158,1.245834e-06,0.00288955
10441,0.000134,1.243785e-06,0.00231061
10442,0.000140,1.242091e-06,0.00189807
10443,0.000143,1.240603e-06,0.00161281
10444,0.000146,1.240204e-06,0.00314267
10445,0.000233,1.237981e-06,0.00249333
10446,0.002019,1.236189e-06,0.00202638
10447,0.000093,1.234646e-06,0.00169968
10448,0.000102,1.233248e-06,0.00147870
10449,0.000102,1.232259e-06,0.00269911
10450,0.000098,1.230346e-06,0.00217249
10451,0.000103,1.228737e-06,0.00180002
10452,0.000096,1.227302e-06,0.00154483
10453,0.000101,1.226630e-06,0.00293012
10454,0.000104,1.224570e-06,0.00233815
10455,0.000101,1.222878e-06,0.00191530
10456,0.000097,1.221398e-06,0.00162201
10457,0.000106,1.221109e-06,0.00318872
10458,0.000105,1.218869e-06,0.00252522
10459,0.000099,1.217075e-06,0.00204706
10460,0.000108,1.215538e-06,0.00171155
10461,0.000101,1.214152e-06,0.00148386
10462,0.000105,1.213251e-06,0.00273574
10463,0.000100,1.211332e-06,0.00219692
10464,0.000113,1.209726e-06,0.00181483
10465,0.000107,1.208301e-06,0.00155221
10466,0.000103,1.207728e-06,0.00297189
10467,0.000104,1.205656e-06,0.00236667
10468,0.000136,1.203964e-06,0.00193333
10469,0.000110,1.202492e-06,0.00163185
10470,0.000148,1.202316e-06,0.00323608
10471,0.000128,1.200056e-06,0.00255818
10472,0.000122,1.198258e-06,0.00206859
10473,0.000113,1.196728e-06,0.00172411
10474,0.000108,1.195352e-06,0.00148956
10475,0.000174,1.194541e-06,0.00277350
10476,0.000278,1.192614e-06,0.00222229
10477,0.000189,1.191011e-06,0.00183039
10478,0.000154,1.189596e-06,0.00156017
10479,0.000115,1.189124e-06,0.00301488
10480,0.000132,1.187037e-06,0.00239618
10481,0.000151,1.185345e-06,0.00195217
10482,0.000152,1.183881e-06,0.00164234
10483,0.000160,1.183819e-06,0.00328476
10484,0.003624,1.181537e-06,0.00259220
10485,0.000187,1.179735e-06,0.00209101
10486,0.000145,1.178210e-06,0.00173738
10487,0.000238,1.176845e-06,0.00149581
10488,0.000144,1.176125e-06,0.00281243
10489,0.000134,1.174188e-06,0.00224859
10490,0.000132,1.172587e-06,0.00184671
10491,0.000153,1.171181e-06,0.00156875
10492,0.000144,1.170812e-06,0.00305913
10493,0.000458,1.168709e-06,0.00242671
10494,0.000207,1.167016e-06,0.00197183
10495,0.000143,1.165558e-06,0.00165349
10496,0.000143,1.164237e-06,0.00143810
10497,0.000165,1.163309e-06,0.00262731
10498,0.000271,1.161501e-06,0.00211430
10499,0.000161,1.159980e-06,0.00175137
10500,0.000154,1.158625e-06,0.00150263
10501,0.000139,1.157998e-06,0.00285252
10502,0.000175,1.156050e-06,0.00227584
10503,0.000195,1.154450e-06,0.00186381
10504,0.000146,1.153052e-06,0.00157794
10505,0.000133,1.152788e-06,0.00310463
10506,0.000192,1.150669e-06,0.00245826
10507,0.000267,1.148972e-06,0.00199232
10508,0.000376,1.147521e-06,0.00166531
10509,0.000132,1.146211e-06,0.00144330
10510,0.000133,1.145367e-06,0.00266353
10511,0.000142,1.143552e-06,0.00213850
10512,0.000183,1.142034e-06,0.00176608
10513,0.000150,1.140688e-06,0.00151002
10514,0.000209,1.140156e-06,0.00289380
10515,0.000257,1.138195e-06,0.00230406
10516,0.000293,1.136596e-06,0.00188170
10517,0.000178,1.135205e-06,0.00158776
10518,0.000141,1.135049e-06,0.00315142
10519,0.000142,1.132910e-06,0.00249085
10520,0.000147,1.131210e-06,0.00201367
10521,0.000145,1.129764e-06,0.00167781
10522,0.000142,1.128464e-06,0.00144904
10523,0.000147,1.127706e-06,0.00270086
10524,0.000138,1.125883e-06,0.00216361
10525,0.002066,1.124367e-06,0.00178154
10526,0.000115,1.123030e-06,0.00151799
10527,0.000113,1.122594e-06,0.00293629
10528,0.000145,1.120620e-06,0.00233326
10529,0.000136,1.119020e-06,0.00190038
10530,0.000134,1.117636e-06,0.00159822
10531,0.000136,1.117590e-06,0.00319951
10532,0.000134,1.115430e-06,0.00252449
10533,0.000135,1.113725e-06,0.00203587
10534,0.000138,1.112283e-06,0.00169101
10535,0.000131,1.110993e-06,0.00145533
10536,0.000140,1.110322e-06,0.00273933
10537,0.000139,1.108489e-06,0.00218965
10538,0.000136,1.106976e-06,0.00179774
10539,0.000134,1.105647e-06,0.00152657
10540,0.000145,1.105309e-06,0.00298000
10541,0.000144,1.103319e-06,0.00236346
10542,0.000174,1.101717e-06,0.00191988
10543,0.000235,1.100340e-06,0.00160933
10544,0.000171,1.099092e-06,0.00139912
10545,0.000140,1.098223e-06,0.00255921
10546,0.000134,1.096513e-06,0.00205895
10547,0.000142,1.095075e-06,0.00170491
10548,0.000146,1.093794e-06,0.00146217
10549,0.000157,1.093212e-06,0.00277896
10550,0.000153,1.091368e-06,0.00221662
10551,0.000149,1.089855e-06,0.00181471
10552,0.000182,1.088533e-06,0.00153575
10553,0.000160,1.088297e-06,0.00302496
10554,0.000136,1.086290e-06,0.00239466
10555,0.000177,1.084685e-06,0.00194019
10556,0.000162,1.083312e-06,0.00162110
10557,0.000135,1.082075e-06,0.00140438
10558,0.000138,1.081287e-06,0.00259501
10559,0.000144,1.079569e-06,0.00208291
10560,0.000162,1.078134e-06,0.00171954
10561,0.000145,1.076862e-06,0.00146958
10562,0.000148,1.076370e-06,0.00281975
10563,0.000146,1.074514e-06,0.00224455
10564,0.000134,1.073001e-06,0.00183246
10565,0.002172,1.071686e-06,0.00154555
10566,0.000123,1.071552e-06,0.00307118
10567,0.000116,1.069526e-06,0.00242690
10568,0.000147,1.067918e-06,0.00196135
10569,0.000149,1.066550e-06,0.00163355
10570,0.000145,1.065322e-06,0.00141016
10571,0.000110,1.064616e-06,0.00263191
10572,0.000109,1.062890e-06,0.00210778
10573,0.000115,1.061457e-06,0.00173489
10574,0.000143,1.060193e-06,0.00147757
10575,0.000160,1.059793e-06,0.00286173
10576,0.000116,1.057923e-06,0.00227344
10577,0.000105,1.056409e-06,0.00185099
10578,0.000151,1.055101e-06,0.00155599
10579,0.000149,1.055072e-06,0.00311868
10580,0.000152,1.053026e-06,0.00246017
10581,0.000153,1.051412e-06,0.00198335
10582,0.000157,1.050049e-06,0.00164668
10583,0.000131,1.048830e-06,0.00141649
10584,0.000251,1.048207e-06,0.00266994
10585,0.000195,1.046471e-06,0.00213355
10586,0.000138,1.045039e-06,0.00175099
10587,0.000134,1.043783e-06,0.00148615
10588,0.000142,1.043478e-06,0.00290492
10589,0.000208,1.041592e-06,0.00230331
10590,0.000158,1.040076e-06,0.00187033
10591,0.000164,1.038774e-06,0.00156706
10592,0.000269,1.037594e-06,0.00136168
10593,0.000162,1.036784e-06,0.00249449
10594,0.000229,1.035165e-06,0.00200621
10595,0.000139,1.033804e-06,0.00166051
10596,0.000138,1.032594e-06,0.00142336
10597,0.000143,1.032056e-06,0.00270910
10598,0.000184,1.030309e-06,0.00216025
10599,0.000149,1.028878e-06,0.00176783
10600,0.000142,1.027628e-06,0.00149532
10601,0.000145,1.027419e-06,0.00294933
10602,0.000136,1.025517e-06,0.00233418
10603,0.000131,1.023998e-06,0.00189047
10604,0.000112,1.022700e-06,0.00157879
10605,0.000101,1.021530e-06,0.00136699
10606,0.001632,1.020797e-06,0.00252988
10607,0.000084,1.019170e-06,0.00202994
10608,0.000083,1.017812e-06,0.00167504
10609,0.000095,1.016610e-06,0.00143079
10610,0.000104,1.016158e-06,0.00274941
10611,0.000095,1.014400e-06,0.00218789
10612,0.000098,1.012968e-06,0.00178544
10613,0.000100,1.011725e-06,0.00150511
10614,0.000121,1.011614e-06,0.00299499
10615,0.000115,1.009694e-06,0.00236606
10616,0.000118,1.008171e-06,0.00191144
10617,0.000102,1.006877e-06,0.00159118
10618,0.000097,1.005716e-06,0.00137282
10619,0.000108,1.005060e-06,0.00256636
10620,0.000105,1.003426e-06,0.00205456
10621,0.000101,1.002069e-06,0.00169030
10622,0.000106,1.000874e-06,0.00143879
10623,0.000102,1.000511e-06,0.00279089
10624,0.000103,9.987389e-07,0.00221648
10625,0.000109,9.973057e-07,0.00180383
10626,0.000106,9.960683e-07,0.00151552
10627,0.000102,9.960576e-07,0.00304191
10628,0.000103,9.941178e-07,0.00239896
10629,0.000106,9.925898e-07,0.00193324
10630,0.000105,9.912997e-07,0.00160425
10631,0.000103,9.901472e-07,0.00137918
10632,0.000112,9.895712e-07,0.00260395
10633,0.000109,9.879269e-07,0.00208008
10634,0.000280,9.865717e-07,0.00170628
10635,0.000183,9.853837e-07,0.00144737
10636,0.000166,9.851101e-07,0.00283356
10637,0.000144,9.833232e-07,0.00224603
10638,0.000111,9.818878e-07,0.00182301
10639,0.000103,9.806554e-07,0.00152656
10640,0.000104,9.795406e-07,0.00132567
10641,0.000474,9.787862e-07,0.00243290
10642,0.000189,9.772522e-07,0.00195589
10643,0.000218,9.759650e-07,0.00161800
10644,0.002125,9.748204e-07,0.00138608
10645,0.000115,9.743254e-07,0.00264265
10646,0.000104,9.726704e-07,0.00210651
10647,0.000107,9.713153e-07,0.00172301
10648,0.000088,9.701337e-07,0.00145654
10649,0.000089,9.699520e-07,0.00287743
10650,0.000100,9.681487e-07,0.00227656
10651,0.000098,9.667102e-07,0.00184298
10652,0.000099,9.654823e-07,0.00153825
10653,0.000103,9.643763e-07,0.00133104
10654,0.000096,9.636952e-07,0.00246789
10655,0.000096,9.621540e-07,0.00197940
10656,0.000099,9.608689e-07,0.00163245
10657,0.000102,9.597318e-07,0.00139353
10658,0.000100,9.593194e-07,0.00268248
10659,0.000106,9.576524e-07,0.00213386
10660,0.000106,9.562966e-07,0.00174049
10661,0.000102,9.551207e-07,0.00146631
10662,0.000099,9.550330e-07,0.00292254
10663,0.000105,9.532119e-07,0.00230809
10664,0.000098,9.517693e-07,0.00186376
10665,0.000098,9.505452e-07,0.00155059
10666,0.000100,9.494475e-07,0.00133691
10667,0.000098,9.488410e-07,0.00250395
10668,0.000103,9.472916e-07,0.00200378
10669,0.000103,9.460078e-07,0.00164761
10670,0.000098,9.448777e-07,0.00140154
10671,0.000157,9.445495e-07,0.00272347
10672,0.000111,9.428692e-07,0.00216215
10673,0.000103,9.415119e-07,0.00175873
10674,0.000096,9.403413e-07,0.00147670
10675,0.000099,9.392786e-07,0.00128611
10676,0.000104,9.385092e-07,0.00234063
10677,0.000099,9.370614e-07,0.00188537
10678,0.000093,9.358405e-07,0.00156359
10679,0.000104,9.347507e-07,0.00134331
10680,0.000101,9.342201e-07,0.00254109
10681,0.000101,9.326613e-07,0.00202905
10682,0.000115,9.313782e-07,0.00166349
10683,0.000100,9.302544e-07,0.00141013
10684,0.000102,9.300123e-07,0.00276562
10685,0.002449,9.283174e-07,0.00219139
10686,0.000129,9.269577e-07,0.00177775
10687,0.000146,9.257916e-07,0.00148771
10688,0.000124,9.247376e-07,0.00129103
10689,0.000123,9.240370e-07,0.00237418
10690,0.000131,9.225831e-07,0.00190781
10691,0.000128,9.213646e-07,0.00157728
10692,0.000122,9.202823e-07,0.00135024
10693,0.000131,9.198291e-07,0.00257934
10694,0.000125,9.182596e-07,0.00205521
10695,0.000125,9.169764e-07,0.00168010
10696,0.000130,9.158585e-07,0.00141930
10697,0.000129,9.157043e-07,0.00280897
10698,0.000129,9.139934e-07,0.00222160
10699,0.000136,9.126303e-07,0.00179756
10700,0.000130,9.114683e-07,0.00149936
10701,0.000128,9.104225e-07,0.00129644
10702,0.000129,9.097919e-07,0.00240878
10703,0.000136,9.083308e-07,0.00193110
10704,0.000138,9.071141e-07,0.00159165
10705,0.000132,9.060386e-07,0.00135772
10706,0.000140,9.056644e-07,0.00261870
10707,0.000132,9.040831e-07,0.00208228
10708,0.000132,9.027989e-07,0.00169746
10709,0.000105,9.016864e-07,0.00142906
10710,0.000098,9.016222e-07,0.00285352
10711,0.000099,8.998937e-07,0.00225278
10712,0.000103,8.985264e-07,0.00181817
10713,0.000098,8.973678e-07,0.00151165
10714,0.000097,8.963298e-07,0.00130236
10715,0.000103,8.957704e-07,0.00244443
10716,0.000106,8.943011e-07,0.00195525
10717,0.000138,8.930854e-07,0.00160671
10718,0.000140,8.920163e-07,0.00136574
10719,0.000138,8.917227e-07,0.00265920
10720,0.000136,8.901284e-07,0.00211028
10721,0.000135,8.888424e-07,0.00171556
10722,0.000210,8.877346e-07,0.00143943
10723,0.002097,8.867299e-07,0.00125268
10724,0.000118,8.860150e-07,0.00228496
10725,0.000141,8.846426e-07,0.00183958
10726,0.000245,8.834866e-07,0.00152460
10727,0.000162,8.824560e-07,0.00130880
10728,0.000141,8.819692e-07,0.00248114
10729,0.000143,8.804905e-07,0.00198027
10730,0.000157,8.792752e-07,0.00162249
10731,0.000135,8.782120e-07,0.00137434
10732,0.000131,8.780008e-07,0.00270085
10733,0.000149,8.763920e-07,0.00213921
10734,0.000109,8.751034e-07,0.00173443
10735,0.000103,8.739998e-07,0.00145041
10736,0.000110,8.730031e-07,0.00125766
10737,0.000108,8.723540e-07,0.00231814
10738,0.000106,8.709754e-07,0.00186182
10739,0.000107,8.698215e-07,0.00153821
10740,0.000107,8.687977e-07,0.00131577
10741,0.000114,8.683850e-07,0.00251894
10742,0.000136,8.668958e-07,0.00200617
10743,0.000118,8.656801e-07,0.00163899
10744,0.000105,8.646222e-07,0.00138351
10745,0.000106,8.644952e-07,0.00274367
10746,0.000116,8.628708e-07,0.00216909
10747,0.000110,8.615787e-07,0.00175407
10748,0.000120,8.604786e-07,0.00146202
10749,0.000112,8.594896e-07,0.00126313
10750,0.000103,8.589074e-07,0.00235234
10751,0.000105,8.575216e-07,0.00188489
10752,0.000111,8.563691e-07,0.00155250
10753,0.000102,8.553517e-07,0.00132326
10754,0.000100,8.550145e-07,0.00255784
10755,0.000117,8.535137e-07,0.00203297
10756,0.000104,8.522967e-07,0.00165622
10757,0.000102,8.512438e-07,0.00139326
10758,0.000109,8.512029e-07,0.00278768
10759,0.000119,8.495613e-07,0.00219993
10760,0.000107,8.482649e-07,0.00177451
10761,0.000112,8.471678e-07,0.00147427
10762,0.000116,8.461860e-07,0.00126910
10763,0.000110,8.456719e-07,0.00238758
10764,0.001733,8.442779e-07,0.00190881
10765,0.000090,8.431262e-07,0.00156748
10766,0.000084,8.421146e-07,0.00133131
10767,0.000107,8.418546e-07,0.00259786
10768,0.000107,8.403409e-07,0.00206067
10769,0.000108,8.391220e-07,0.00167418
10770,0.000102,8.380733e-07,0.00140361
10771,0.000100,8.371232e-07,0.00122047
10772,0.000115,8.364605e-07,0.00223176
10773,0.000283,8.351588e-07,0.00179574
10774,0.000469,8.340641e-07,0.00148716
10775,0.000228,8.330891e-07,0.00127558
10776,0.000307,8.326444e-07,0.00242388
10777,0.000166,8.312411e-07,0.00193359
10778,0.000220,8.300895e-07,0.00158316
10779,0.000143,8.290833e-07,0.00133991
10780,0.000138,8.289022e-07,0.00263901
10781,0.000135,8.273744e-07,0.00208930
10782,0.000141,8.261526e-07,0.00169291
10783,0.000142,8.251077e-07,0.00141457
10784,0.000136,8.241650e-07,0.00122551
10785,0.000140,8.235652e-07,0.00226457
10786,0.000133,8.222573e-07,0.00181777
10787,0.000134,8.211643e-07,0.00150070
10788,0.000138,8.201956e-07,0.00128257
10789,0.000131,8.198218e-07,0.00246124
10790,0.000132,8.184081e-07,0.00195923
10791,0.000158,8.172558e-07,0.00159954
10792,0.000139,8.162545e-07,0.00134908
10793,0.000141,8.161541e-07,0.00268131
10794,0.000144,8.146108e-07,0.00211886
10795,0.000142,8.133854e-07,0.00171239
10796,0.000140,8.123437e-07,0.00142614
10797,0.000138,8.114082e-07,0.00123104
10798,0.000161,8.108723e-07,0.00229839
10799,0.000136,8.095572e-07,0.00184063
10800,0.000138,8.084653e-07,0.00151492
10801,0.000139,8.075025e-07,0.00129010
10802,0.002295,8.072010e-07,0.00249968
10803,0.000134,8.057758e-07,0.00198576
10804,0.000151,8.046221e-07,0.00161665
10805,0.000141,8.036252e-07,0.00135883
10806,0.000147,8.036073e-07,0.00272479
10807,0.000131,8.020473e-07,0.00214938
10808,0.000140,8.008174e-07,0.00173265
10809,0.000153,7.997783e-07,0.00143834
10810,0.000419,7.988495e-07,0.00123705
10811,0.000142,7.983788e-07,0.00233323
10812,0.000321,7.970555e-07,0.00186433
10813,0.000178,7.959640e-07,0.00152981
10814,0.000268,7.950067e-07,0.00129816
10815,0.000168,7.947791e-07,0.00253922
10816,0.000134,7.933412e-07,0.00201318
10817,0.000108,7.921853e-07,0.00163449
10818,0.000101,7.911923e-07,0.00136916
10819,0.000103,7.902936e-07,0.00118941
10820,0.000098,7.896808e-07,0.00218085
10821,0.000101,7.884455e-07,0.00175370
10822,0.000117,7.874084e-07,0.00145118
10823,0.000099,7.864859e-07,0.00124357
10824,0.000102,7.860817e-07,0.00236910
10825,0.000107,7.847491e-07,0.00188886
10826,0.000104,7.836575e-07,0.00154539
10827,0.000095,7.827050e-07,0.00130677
10828,0.000098,7.825530e-07,0.00257988
10829,0.000107,7.811012e-07,0.00204151
10830,0.000106,7.799424e-07,0.00165306
10831,0.000119,7.789527e-07,0.00138009
10832,0.000106,7.780610e-07,0.00119451
10833,0.000099,7.775082e-07,0.00221330
10834,0.000100,7.762668e-07,0.00177554
10835,0.000107,7.752311e-07,0.00146466
10836,0.000102,7.743144e-07,0.00125060
10837,0.000105,7.739780e-07,0.00240603
10838,0.000107,7.726352e-07,0.00191425
10839,0.000101,7.715426e-07,0.00156167
10840,0.000102,7.705946e-07,0.00131595
10841,0.000123,7.705199e-07,0.00262167
10842,0.000100,7.690530e-07,0.00207076
10843,0.001762,7.678904e-07,0.00167239
10844,0.000100,7.669036e-07,0.00139163
10845,0.000101,7.660185e-07,0.00120009
10846,0.000105,7.655268e-07,0.00224674
10847,0.000108,7.642782e-07,0.00179819
10848,0.000103,7.632433e-07,0.00147880
10849,0.000098,7.623320e-07,0.00125815
10850,0.000101,7.620649e-07,0.00244402
10851,0.000105,7.607107e-07,0.00194052
10852,0.000102,7.596165e-07,0.00157866
10853,0.000118,7.586725e-07,0.00132568
10854,0.000116,7.578155e-07,0.00115474
10855,0.000203,7.571936e-07,0.00210094
10856,0.000142,7.560264e-07,0.00169248
10857,0.000146,7.550418e-07,0.00140379
10858,0.000242,7.541629e-07,0.00120615
10859,0.000158,7.537337e-07,0.00228118
10860,0.000194,7.524769e-07,0.00182166
10861,0.000239,7.514422e-07,0.00149361
10862,0.000286,7.505358e-07,0.00126623
10863,0.000154,7.503395e-07,0.00248309
10864,0.000116,7.489728e-07,0.00196766
10865,0.000155,7.478763e-07,0.00159636
10866,0.000109,7.469358e-07,0.00133600
10867,0.000105,7.460856e-07,0.00115944
10868,0.000109,7.455201e-07,0.00213207
10869,0.000108,7.443475e-07,0.00171335
10870,0.000115,7.433647e-07,0.00141657
10871,0.000114,7.424916e-07,0.00121271
10872,0.000125,7.421260e-07,0.00231664
10873,0.000112,7.408600e-07,0.00184596
10874,0.000107,7.398248e-07,0.00150909
10875,0.000110,7.389230e-07,0.00127485
10876,0.000111,7.387991e-07,0.00252327
10877,0.000111,7.374188e-07,0.00199569
10878,0.000111,7.363191e-07,0.00161480
10879,0.000114,7.353816e-07,0.00134691
10880,0.000104,7.345379e-07,0.00116460
10881,0.000145,7.340299e-07,0.00216416
10882,0.000145,7.328510e-07,0.00173500
10883,0.000112,7.318693e-07,0.00142999
10884,0.001841,7.310016e-07,0.00121977
10885,0.000093,7.307009e-07,0.00235314
10886,0.000082,7.294248e-07,0.00187111
10887,0.000103,7.283885e-07,0.00152526
10888,0.000105,7.274907e-07,0.00128402
10889,0.000099,7.274409e-07,0.00256456
10890,0.000100,7.260457e-07,0.00202463
10891,0.000104,7.249422e-07,0.00163397
10892,0.000100,7.240071e-07,0.00135841
10893,0.000115,7.231696e-07,0.00117023
10894,0.000107,7.227201e-07,0.00219723
10895,0.000134,7.215340e-07,0.00175745
10896,0.000243,7.205528e-07,0.00144406
10897,0.000135,7.196901e-07,0.00122735
10898,0.000105,7.194558e-07,0.00239069
10899,0.000106,7.181684e-07,0.00189711
10900,0.000114,7.171303e-07,0.00154213
10901,0.000112,7.162362e-07,0.00129376
10902,0.000102,7.154254e-07,0.00112574
10903,0.000107,7.148509e-07,0.00205449
10904,0.000107,7.137427e-07,0.00165390
10905,0.000106,7.128096e-07,0.00137053
10906,0.000127,7.119778e-07,0.00117634
10907,0.000234,7.115881e-07,0.00223128
10908,0.000177,7.103938e-07,0.00178070
10909,0.000226,7.094126e-07,0.00145878
10910,0.000160,7.085544e-07,0.00123545
10911,0.000340,7.083880e-07,0.00242930
10912,0.000168,7.070883e-07,0.00192397
10913,0.000234,7.060477e-07,0.00155971
10914,0.000127,7.051567e-07,0.00130406
10915,0.000108,7.043523e-07,0.00113051
10916,0.000107,7.038318e-07,0.00208529
10917,0.000103,7.027181e-07,0.00167459
10918,0.000104,7.017864e-07,0.00138326
10919,0.000099,7.009599e-07,0.00118294
10920,0.000109,7.006311e-07,0.00226634
