iter,time,f(xk),||Df(xk)||
1352,0.000083,1.120180e+02,4.26452716
1353,0.000084,1.120106e+02,3.48921675
1354,0.000080,1.120081e+02,6.59327227
1355,0.000078,1.119973e+02,5.01763326
1356,0.000077,1.119889e+02,3.97143123
1357,0.000080,1.119818e+02,3.30717717
1358,0.000088,1.119776e+02,6.01272902
1359,0.000094,1.119678e+02,4.62863022
1360,0.000088,1.119599e+02,3.72129628
1361,0.000094,1.119598e+02,7.30863798
1362,0.000116,1.119476e+02,5.50613442
1363,0.000123,1.119385e+02,4.29302235
1364,0.001358,1.119311e+02,3.50878778
1365,0.000097,1.119288e+02,6.65745814
1366,0.000100,1.119178e+02,5.06449097
1367,0.000096,1.119094e+02,4.00416713
1368,0.000096,1.119023e+02,3.32882113
1369,0.000094,1.118983e+02,6.08568583
1370,0.000102,1.118884e+02,4.68045013
1371,0.000148,1.118805e+02,3.75644545
1372,0.000119,1.118736e+02,3.17700785
1373,0.000128,1.118683e+02,5.58438715
1374,0.000122,1.118591e+02,4.34739894
1375,0.000113,1.118516e+02,3.54476845
1376,0.000115,1.118497e+02,6.77257265
1377,0.001397,1.118385e+02,5.14600296
1378,0.000088,1.118300e+02,4.05962578
1379,0.000089,1.118228e+02,3.36466829
1380,0.000084,1.118192e+02,6.20420065
1381,0.000087,1.118090e+02,4.76301889
1382,0.000082,1.118010e+02,3.81152593
1383,0.000087,1.117941e+02,3.21185025
1384,0.000086,1.117891e+02,5.70380606
1385,0.000086,1.117797e+02,4.42929034
1386,0.000084,1.117722e+02,3.59835953
1387,0.000090,1.117708e+02,6.94137203
1388,0.000089,1.117593e+02,5.26428813
1389,0.000089,1.117506e+02,4.13945659
1390,0.000169,1.117434e+02,3.41593591
1391,0.001164,1.117402e+02,6.37112722
1392,0.000100,1.117298e+02,4.87854539
1393,0.000101,1.117216e+02,3.88824075
1394,0.000095,1.117147e+02,3.26021554
1395,0.000104,1.117101e+02,5.86699454
1396,0.000109,1.117005e+02,4.54077297
1397,0.000103,1.116928e+02,3.67117608
1398,0.000110,1.116921e+02,7.16754637
1399,0.000106,1.116802e+02,5.42227268
1400,0.000107,1.116713e+02,4.24592178
1401,0.000108,1.116640e+02,3.48432052
1402,0.000114,1.116615e+02,6.59043658
1403,0.000105,1.116507e+02,5.03013017
1404,0.001509,1.116423e+02,3.98894677
1405,0.000112,1.116352e+02,3.32382529
1406,0.000108,1.116312e+02,6.07809472
1407,0.000106,1.116213e+02,4.68504756
1408,0.000106,1.116134e+02,3.76561510
1409,0.000102,1.116066e+02,3.18638749
1410,0.000105,1.116013e+02,5.62375856
1411,0.000120,1.115921e+02,4.38200586
1412,0.000109,1.115846e+02,3.57206417
1413,0.000111,1.115830e+02,6.86721851
1414,0.000115,1.115717e+02,5.22169398
1415,0.000109,1.115630e+02,4.11666088
1416,0.000107,1.115558e+02,3.40489516
1417,0.000101,1.115526e+02,6.34223428
1418,0.001178,1.115422e+02,4.86604661
1419,0.000088,1.115341e+02,3.88466617
1420,0.000082,1.115272e+02,3.26079141
1421,0.000086,1.115226e+02,5.87461070
1422,0.000082,1.115130e+02,4.55206233
1423,0.000079,1.115053e+02,3.68235921
1424,0.000084,1.115048e+02,7.20893067
1425,0.000083,1.114928e+02,5.45887862
1426,0.000082,1.114839e+02,4.27560652
1427,0.000081,1.114765e+02,3.50650785
1428,0.000080,1.114742e+02,6.66672133
1429,0.000082,1.114633e+02,5.08930912
1430,0.000082,1.114549e+02,4.03246191
1431,0.001184,1.114478e+02,3.35390718
1432,0.000100,1.114441e+02,6.18165892
1433,0.000093,1.114340e+02,4.76131851
1434,0.000095,1.114260e+02,3.81911359
1435,0.000092,1.114191e+02,3.22181519
1436,0.000096,1.114142e+02,5.74808431
1437,0.000096,1.114048e+02,4.47070810
1438,0.000095,1.113972e+02,3.63233663
1439,0.000098,1.113962e+02,7.05995141
1440,0.000096,1.113846e+02,5.36121340
1441,0.000102,1.113758e+02,4.21385232
1442,0.000100,1.113685e+02,3.46929587
1443,0.000097,1.113659e+02,6.55314044
1444,0.001326,1.113551e+02,5.01602387
1445,0.000096,1.113468e+02,3.98704811
1446,0.000095,1.113398e+02,3.32717929
1447,0.000101,1.113358e+02,6.09807799
1448,0.000107,1.113259e+02,4.70849209
1449,0.000095,1.113180e+02,3.78720295
1450,0.000083,1.113111e+02,3.20357719
1451,0.000082,1.113060e+02,5.68978989
1452,0.000083,1.112968e+02,4.43491848
1453,0.000083,1.112892e+02,3.61147194
1454,0.000083,1.112880e+02,6.99950810
1455,0.000082,1.112765e+02,5.32409866
1456,0.000084,1.112678e+02,4.19212486
1457,0.000088,1.112605e+02,3.45736452
1458,0.001149,1.112578e+02,6.51874678
1459,0.000095,1.112471e+02,4.99650118
1460,0.000081,1.112389e+02,3.97679444
1461,0.000080,1.112318e+02,3.32236918
1462,0.000081,1.112278e+02,6.08541368
1463,0.000079,1.112179e+02,4.70343040
1464,0.000079,1.112100e+02,3.78618248
1465,0.000078,1.112032e+02,3.20434875
1466,0.000082,1.111981e+02,5.69508586
1467,0.000080,1.111888e+02,4.44159286
1468,0.000081,1.111813e+02,3.61775653
1469,0.000081,1.111802e+02,7.02243322
1470,0.000080,1.111686e+02,5.34404306
1471,0.000118,1.111598e+02,4.20815410
1472,0.000127,1.111526e+02,3.46929558
1473,0.001237,1.111500e+02,6.55973734
1474,0.000094,1.111393e+02,5.02824035
1475,0.000095,1.111310e+02,4.00014091
1476,0.000089,1.111239e+02,3.33855307
1477,0.000092,1.111201e+02,6.14103534
1478,0.000093,1.111101e+02,4.74448239
1479,0.000103,1.111021e+02,3.81509440
1480,0.000092,1.110953e+02,3.22361486
1481,0.000096,1.110904e+02,5.76234732
1482,0.000099,1.110810e+02,4.48980602
1483,0.000093,1.110734e+02,3.65073866
1484,0.000096,1.110726e+02,7.12732405
1485,0.000097,1.110609e+02,5.42035777
1486,0.000140,1.110520e+02,4.26168085
1487,0.001403,1.110447e+02,3.50508894
1488,0.000083,1.110424e+02,6.67581704
1489,0.000082,1.110315e+02,5.11134283
1490,0.000080,1.110231e+02,4.05738350
1491,0.000080,1.110160e+02,3.37609682
1492,0.000080,1.110125e+02,6.26558357
1493,0.000082,1.110023e+02,4.83241388
1494,0.000082,1.109943e+02,3.87469277
1495,0.000082,1.109874e+02,3.26203280
1496,0.000083,1.109828e+02,5.89300357
1497,0.000083,1.109733e+02,4.58087876
1498,0.000086,1.109655e+02,3.71154537
1499,0.000088,1.109654e+02,7.31652597
1500,0.000110,1.109533e+02,5.55506030
1501,0.000117,1.109443e+02,4.35443614
1502,0.001064,1.109368e+02,3.56613864
1503,0.000081,1.109352e+02,6.87001976
1504,0.000080,1.109240e+02,5.24832431
1505,0.000077,1.109154e+02,4.15059321
1506,0.000078,1.109082e+02,3.43660541
1507,0.000079,1.109053e+02,6.46267639
1508,0.000080,1.108948e+02,4.97015956
1509,0.000107,1.108865e+02,3.96732582
1510,0.000080,1.108795e+02,3.32136905
1511,0.000084,1.108755e+02,6.09116617
1512,0.000084,1.108656e+02,4.71809476
1513,0.000087,1.108578e+02,3.80274599
1514,0.000084,1.108509e+02,3.21897325
1515,0.000133,1.108460e+02,5.75243723
1516,0.001345,1.108366e+02,4.48985815
1517,0.000102,1.108290e+02,3.65511354
1518,0.000096,1.108283e+02,7.14839377
1519,0.000097,1.108166e+02,5.44399641
1520,0.000095,1.108077e+02,4.28353653
1521,0.000097,1.108004e+02,3.52292540
1522,0.000095,1.107983e+02,6.73889586
1523,0.000100,1.107873e+02,5.16289411
1524,0.000102,1.107789e+02,4.09698804
1525,0.000103,1.107717e+02,3.40458425
1526,0.000102,1.107685e+02,6.36382398
1527,0.000108,1.107582e+02,4.90690532
1528,0.000107,1.107501e+02,3.92850005
1529,0.000147,1.107431e+02,3.29875827
1530,0.000141,1.107389e+02,6.02036042
1531,0.000128,1.107291e+02,4.67393349
1532,0.001245,1.107213e+02,3.77646952
1533,0.000082,1.107145e+02,3.20421458
1534,0.000086,1.107094e+02,5.70591103
1535,0.000081,1.107002e+02,4.46204413
1536,0.000082,1.106926e+02,3.63941513
1537,0.000082,1.106918e+02,7.10431890
1538,0.000082,1.106801e+02,5.41836261
1539,0.000080,1.106713e+02,4.26960980
1540,0.000080,1.106640e+02,3.51605777
1541,0.000083,1.106619e+02,6.72122126
1542,0.000082,1.106509e+02,5.15516788
1543,0.000083,1.106425e+02,4.09478632
1544,0.000080,1.106353e+02,3.40502784
1545,0.000083,1.106322e+02,6.36889463
1546,0.000126,1.106218e+02,4.91442304
1547,0.000108,1.106137e+02,3.93610648
1548,0.001230,1.106067e+02,3.30518577
1549,0.000092,1.106026e+02,6.04491546
1550,0.000102,1.105928e+02,4.69432299
1551,0.000091,1.105850e+02,3.79219118
1552,0.000093,1.105781e+02,3.21547317
1553,0.000094,1.105732e+02,5.74704229
1554,0.000096,1.105639e+02,4.49319625
1555,0.000101,1.105563e+02,3.66176257
1556,0.000100,1.105557e+02,7.17722315
1557,0.000100,1.105439e+02,5.47348747
1558,0.000096,1.105350e+02,4.30965947
1559,0.000095,1.105276e+02,3.54373052
1560,0.000098,1.105258e+02,6.81198330
1561,0.000102,1.105147e+02,5.22197366
1562,0.000132,1.105062e+02,4.14207544
1563,0.000152,1.104990e+02,3.43688816
1564,0.001489,1.104962e+02,6.47468401
1565,0.000104,1.104857e+02,4.99085239
1566,0.000104,1.104774e+02,3.98917292
1567,0.000099,1.104704e+02,3.34024830
1568,0.000102,1.104666e+02,6.16320984
1569,0.000101,1.104567e+02,4.77854818
1570,0.000106,1.104487e+02,3.84975046
1571,0.000083,1.104418e+02,3.25289001
1572,0.000083,1.104373e+02,5.87559452
1573,0.000083,1.104278e+02,4.58359676
1574,0.000086,1.104200e+02,3.72269156
1575,0.000082,1.104133e+02,3.17396313
1576,0.000085,1.104080e+02,5.61002671
1577,0.000084,1.103989e+02,4.40464462
1578,0.000128,1.103914e+02,3.60696263
1579,0.000105,1.103903e+02,7.01287611
1580,0.001172,1.103788e+02,5.36507758
1581,0.000089,1.103701e+02,4.24057914
1582,0.000077,1.103628e+02,3.50168596
1583,0.000081,1.103606e+02,6.68415395
1584,0.000079,1.103497e+02,5.13887076
1585,0.000078,1.103413e+02,4.09005523
1586,0.000079,1.103342e+02,3.40587565
1587,0.000080,1.103310e+02,6.37928999
1588,0.000080,1.103207e+02,4.93006787
1589,0.000079,1.103126e+02,3.95203813
1590,0.000078,1.103056e+02,3.31873005
1591,0.000081,1.103016e+02,6.09655870
1592,0.000087,1.102918e+02,4.73738055
1593,0.000110,1.102839e+02,3.82554517
1594,0.000118,1.102771e+02,3.23949883
1595,0.000107,1.102723e+02,5.83434758
1596,0.000114,1.102629e+02,4.55960613
1597,0.001738,1.102552e+02,3.70966028
1598,0.000108,1.102552e+02,7.33261951
1599,0.000100,1.102431e+02,5.59142241
1600,0.000099,1.102341e+02,4.39577766
1601,0.000096,1.102266e+02,3.60361718
1602,0.000097,1.102255e+02,7.00684838
1603,0.000097,1.102140e+02,5.36603002
1604,0.000100,1.102053e+02,4.24465526
1605,0.000113,1.101980e+02,3.50651697
1606,0.000105,1.101959e+02,6.70346805
1607,0.000100,1.101850e+02,5.15698436
1608,0.000108,1.101766e+02,4.10532080
1609,0.000107,1.101694e+02,3.41764644
1610,0.000146,1.101664e+02,6.42092585
1611,0.000159,1.101560e+02,4.96312788
1612,0.000132,1.101479e+02,3.97689433
1613,0.001349,1.101409e+02,3.33633317
1614,0.000088,1.101371e+02,6.15776121
1615,0.000084,1.101271e+02,4.78337491
1616,0.000082,1.101192e+02,3.85855243
1617,0.000081,1.101123e+02,3.26195199
1618,0.000081,1.101078e+02,5.91261832
1619,0.000086,1.100983e+02,4.61671599
1620,0.000084,1.100906e+02,3.74952886
1621,0.000082,1.100838e+02,3.19392411
1622,0.000087,1.100787e+02,5.68424201
1623,0.000083,1.100695e+02,4.46221389
1624,0.000082,1.100619e+02,3.64911162
1625,0.000082,1.100613e+02,7.15177993
1626,0.000085,1.100496e+02,5.47169522
1627,0.000119,1.100407e+02,4.31912733
1628,0.000105,1.100333e+02,3.55671171
1629,0.000099,1.100317e+02,6.86522036
1630,0.000116,1.100206e+02,5.27357336
1631,0.001705,1.100120e+02,4.18646882
1632,0.000110,1.100048e+02,3.47161959
1633,0.000103,1.100023e+02,6.59717651
1634,0.000097,1.099916e+02,5.08895446
1635,0.000102,1.099833e+02,4.06352192
1636,0.000105,1.099762e+02,3.39328000
1637,0.000099,1.099729e+02,6.34643224
1638,0.000100,1.099627e+02,4.91692908
1639,0.000098,1.099546e+02,3.94959523
1640,0.000100,1.099476e+02,3.32116716
1641,0.000099,1.099437e+02,6.11183579
1642,0.000103,1.099339e+02,4.75663970
1643,0.000104,1.099260e+02,3.84403935
1644,0.000144,1.099191e+02,3.25479086
1645,0.000149,1.099145e+02,5.89231292
1646,0.000136,1.099051e+02,4.60728595
1647,0.000143,1.098973e+02,3.74624834
1648,0.001365,1.098906e+02,3.19369619
1649,0.000083,1.098855e+02,5.68686506
1650,0.000085,1.098763e+02,4.46812225
1651,0.000086,1.098687e+02,3.65565773
1652,0.000083,1.098681e+02,7.17671919
1653,0.000083,1.098564e+02,5.49479177
1654,0.000082,1.098476e+02,4.33858529
1655,0.000083,1.098402e+02,3.57181591
1656,0.000083,1.098387e+02,6.91700382
1657,0.000083,1.098275e+02,5.31490076
1658,0.000084,1.098188e+02,4.21784754
1659,0.000081,1.098116e+02,3.49413701
1660,0.000083,1.098093e+02,6.67300831
1661,0.000083,1.097986e+02,5.14646429
1662,0.000107,1.097902e+02,4.10534089
1663,0.000106,1.097830e+02,3.42218078
1664,0.000109,1.097801e+02,6.44375811
1665,0.000100,1.097697e+02,4.98875226
1666,0.000118,1.097615e+02,4.00051110
1667,0.001351,1.097545e+02,3.35552739
1668,0.000099,1.097509e+02,6.22832234
1669,0.000100,1.097409e+02,4.84107186
1670,0.000105,1.097329e+02,3.90283527
1671,0.000096,1.097260e+02,3.29378391
1672,0.000096,1.097218e+02,6.02582854
1673,0.000099,1.097121e+02,4.70277400
1674,0.000099,1.097043e+02,3.81182400
1675,0.000096,1.096974e+02,3.23658455
1676,0.000097,1.096927e+02,5.83546268
1677,0.000103,1.096833e+02,4.57325222
1678,0.000100,1.096757e+02,3.72702025
1679,0.000106,1.096689e+02,3.18358946
1680,0.000162,1.096637e+02,5.65646575
1681,0.000139,1.096546e+02,4.45194020
1682,0.000123,1.096471e+02,3.64799743
1683,0.000123,1.096464e+02,7.15851010
1684,0.001545,1.096348e+02,5.48833401
1685,0.000088,1.096259e+02,4.33842496
1686,0.000221,1.096185e+02,3.57442203
1687,0.000093,1.096171e+02,6.93037653
1688,0.000085,1.096059e+02,5.33010726
1689,0.000083,1.095973e+02,4.23205031
1690,0.000084,1.095900e+02,3.50583739
1691,0.000084,1.095879e+02,6.71510715
1692,0.000084,1.095771e+02,5.18123999
1693,0.000084,1.095686e+02,4.13238745
1694,0.000089,1.095615e+02,3.44191126
1695,0.000083,1.095587e+02,6.51195692
1696,0.000084,1.095482e+02,5.04117246
1697,0.000085,1.095400e+02,4.03901204
1698,0.000114,1.095329e+02,3.38232387
1699,0.000103,1.095296e+02,6.32020652
1700,0.000101,1.095195e+02,4.90936931
1701,0.000106,1.095114e+02,3.95152144
1702,0.000097,1.095044e+02,3.32677453
1703,0.001297,1.095006e+02,6.13917799
1704,0.000102,1.094907e+02,4.78532669
1705,0.000095,1.094828e+02,3.86953745
1706,0.000094,1.094759e+02,3.27498232
1707,0.000094,1.094716e+02,5.96823608
1708,0.000095,1.094620e+02,4.66857218
1709,0.000092,1.094542e+02,3.79270580
1710,0.000094,1.094474e+02,3.22668530
1711,0.000101,1.094426e+02,5.80678623
1712,0.000103,1.094333e+02,4.55866322
1713,0.000099,1.094257e+02,3.72069484
1714,0.000095,1.094189e+02,3.18163942
1715,0.000097,1.094137e+02,5.65427195
1716,0.000131,1.094046e+02,4.45518514
1717,0.000129,1.093971e+02,3.65319415
1718,0.000117,1.093965e+02,7.18050554
1719,0.000122,1.093849e+02,5.51037526
1720,0.000125,1.093760e+02,4.35786502
1721,0.000126,1.093686e+02,3.58997778
1722,0.001947,1.093673e+02,6.98467544
1723,0.000131,1.093560e+02,5.37431142
1724,0.000125,1.093473e+02,4.26617777
1725,0.000094,1.093400e+02,3.53068888
1726,0.000089,1.093382e+02,6.79910012
1727,0.000087,1.093272e+02,5.24569215
1728,0.000087,1.093187e+02,4.17981419
1729,0.000086,1.093115e+02,3.47508702
1730,0.000087,1.093091e+02,6.62323297
1731,0.000090,1.092985e+02,5.12410489
1732,0.000096,1.092901e+02,4.09846153
1733,0.000089,1.092830e+02,3.42293749
1734,0.000089,1.092801e+02,6.45653830
1735,0.000127,1.092697e+02,5.00915067
1736,0.000113,1.092615e+02,4.02182068
1737,0.000104,1.092545e+02,3.37401821
1738,0.000104,1.092511e+02,6.29850771
1739,0.000108,1.092410e+02,4.90045190
1740,0.000100,1.092330e+02,3.94960939
1741,0.000106,1.092260e+02,3.32812078
1742,0.001600,1.092222e+02,6.14866260
1743,0.000119,1.092123e+02,4.79765317
1744,0.000110,1.092044e+02,3.88156234
1745,0.000114,1.091975e+02,3.28505004
1746,0.000115,1.091933e+02,6.00655324
1747,0.000120,1.091837e+02,4.70042033
1748,0.000115,1.091759e+02,3.81743035
1749,0.000113,1.091690e+02,3.24462350
1750,0.000112,1.091644e+02,5.87175712
1751,0.000109,1.091550e+02,4.60843930
1752,0.000111,1.091473e+02,3.75697941
1753,0.000115,1.091406e+02,3.20667047
1754,0.000129,1.091356e+02,5.74387722
1755,0.000121,1.091264e+02,4.52141476
1756,0.000163,1.091188e+02,3.69998983
1757,0.000160,1.091187e+02,7.33065563
1758,0.000177,1.091068e+02,5.62272603
1759,0.000166,1.090978e+02,4.43917215
1760,0.000149,1.090903e+02,3.64631131
1761,0.000164,1.090896e+02,7.16558269
1762,0.001534,1.090780e+02,5.50767253
1763,0.000086,1.090692e+02,4.36130216
1764,0.000089,1.090618e+02,3.59567431
1765,0.000086,1.090606e+02,7.00857687
1766,0.000087,1.090493e+02,5.39845785
1767,0.000085,1.090406e+02,4.28759271
1768,0.000086,1.090332e+02,3.54791162
1769,0.000087,1.090316e+02,6.85925271
1770,0.000087,1.090205e+02,5.29478864
1771,0.000084,1.090120e+02,4.21782086
1772,0.000083,1.090047e+02,3.50285625
1773,0.000085,1.090026e+02,6.71722343
1774,0.000086,1.089918e+02,5.19637644
1775,0.000084,1.089834e+02,4.15177091
1776,0.000119,1.089762e+02,3.46034890
1777,0.000099,1.089737e+02,6.58211866
1778,0.000105,1.089632e+02,5.10294643
1779,0.000107,1.089549e+02,4.08923833
1780,0.000098,1.089478e+02,3.42023940
1781,0.000127,1.089448e+02,6.45358807
1782,0.000113,1.089345e+02,5.01423891
1783,0.000141,1.089263e+02,4.03003021
1784,0.001635,1.089193e+02,3.38238668
1785,0.000107,1.089160e+02,6.33130124
1786,0.000100,1.089058e+02,4.93000898
1787,0.000097,1.088978e+02,3.97396491
1788,0.000098,1.088908e+02,3.34665842
1789,0.000109,1.088871e+02,6.21494678
1790,0.000101,1.088772e+02,4.85002583
1791,0.000105,1.088692e+02,3.92087144
1792,0.000100,1.088623e+02,3.31293056
1793,0.000105,1.088583e+02,6.10423124
1794,0.000107,1.088486e+02,4.77407195
1795,0.000108,1.088407e+02,3.87058892
1796,0.000105,1.088338e+02,3.28108679
1797,0.000148,1.088296e+02,5.99887797
1798,0.000142,1.088200e+02,4.70194232
1799,0.000150,1.088122e+02,3.82296596
1800,0.000130,1.088054e+02,3.25101815
1801,0.000126,1.088008e+02,5.89862616
1802,0.000140,1.087914e+02,4.63344369
1803,0.000132,1.087837e+02,3.77786011
1804,0.000111,1.087769e+02,3.22262255
1805,0.001323,1.087721e+02,5.80322984
1806,0.000088,1.087628e+02,4.56839385
1807,0.000085,1.087552e+02,3.73513739
1808,0.000083,1.087484e+02,3.19580436
1809,0.000083,1.087434e+02,5.71245699
1810,0.000084,1.087342e+02,4.50662106
1811,0.000083,1.087267e+02,3.69467173
1812,0.000082,1.087266e+02,7.32219237
1813,0.000084,1.087147e+02,5.62626690
1814,0.000085,1.087057e+02,4.44806230
1815,0.000089,1.086982e+02,3.65639830
1816,0.000083,1.086977e+02,7.20453936
1817,0.000086,1.086860e+02,5.54418546
1818,0.000084,1.086771e+02,4.39242313
1819,0.000118,1.086697e+02,3.62013282
1820,0.000102,1.086688e+02,7.09242538
1821,0.000099,1.086574e+02,5.46608476
1822,0.000101,1.086486e+02,4.33959136
1823,0.000118,1.086412e+02,3.58578433
1824,0.000122,1.086400e+02,6.98563454
1825,0.001624,1.086287e+02,5.39179776
1826,0.000101,1.086201e+02,4.28943939
1827,0.000104,1.086127e+02,3.55325788
1828,0.000110,1.086112e+02,6.88394020
1829,0.000108,1.086001e+02,5.32115511
1830,0.000098,1.085915e+02,4.24184127
1831,0.000108,1.085843e+02,3.52246169
1832,0.000105,1.085824e+02,6.78712236
1833,0.000107,1.085715e+02,5.25399389
1834,0.000110,1.085630e+02,4.19667675
1835,0.000115,1.085558e+02,3.49330879
1836,0.000114,1.085536e+02,6.69497168
1837,0.000114,1.085429e+02,5.19015945
1838,0.000135,1.085345e+02,4.15383204
1839,0.000159,1.085273e+02,3.46571721
1840,0.000134,1.085249e+02,6.60729008
1841,0.000130,1.085143e+02,5.12950558
1842,0.000138,1.085060e+02,4.11319974
1843,0.000127,1.084989e+02,3.43960986
1844,0.000126,1.084962e+02,6.52389041
1845,0.000111,1.084857e+02,5.07189422
1846,0.000125,1.084775e+02,4.07467857
1847,0.001294,1.084704e+02,3.41491426
1848,0.000085,1.084675e+02,6.44459592
1849,0.000083,1.084572e+02,5.01719501
1850,0.000083,1.084490e+02,4.03817305
1851,0.000082,1.084420e+02,3.39156225
1852,0.000081,1.084388e+02,6.36923974
1853,0.000084,1.084286e+02,4.96528492
1854,0.000085,1.084205e+02,4.00359319
1855,0.000081,1.084135e+02,3.36948980
1856,0.000083,1.084101e+02,6.29766430
1857,0.000082,1.084001e+02,4.91604782
1858,0.000081,1.083920e+02,3.97085414
1859,0.000082,1.083851e+02,3.34863668
1860,0.000082,1.083815e+02,6.22972085
1861,0.000104,1.083715e+02,4.86937412
1862,0.000107,1.083636e+02,3.93987598
1863,0.000118,1.083566e+02,3.32894630
1864,0.000113,1.083528e+02,6.16526898
1865,0.000110,1.083430e+02,4.82516043
1866,0.000114,1.083351e+02,3.91058337
1867,0.000131,1.083282e+02,3.31036549
1868,0.000139,1.083242e+02,6.10417618
1869,0.001890,1.083145e+02,4.78330919
1870,0.000105,1.083066e+02,3.88290535
1871,0.000098,1.082997e+02,3.29284427
1872,0.000101,1.082956e+02,6.04631743
1873,0.000108,1.082860e+02,4.74372844
1874,0.000105,1.082781e+02,3.85677512
1875,0.000101,1.082713e+02,3.27633569
1876,0.000112,1.082670e+02,5.99157480
1877,0.000106,1.082575e+02,4.70633145
1878,0.000105,1.082497e+02,3.83212978
1879,0.000106,1.082429e+02,3.26079568
1880,0.000102,1.082384e+02,5.93983711
1881,0.000104,1.082290e+02,4.67103654
1882,0.000106,1.082212e+02,3.80891015
1883,0.000174,1.082144e+02,3.24618285
1884,0.000138,1.082099e+02,5.89099960
1885,0.000129,1.082005e+02,4.63776676
1886,0.000116,1.081928e+02,3.78706060
1887,0.000113,1.081860e+02,3.23245838
1888,0.000107,1.081813e+02,5.84496361
1889,0.000099,1.081720e+02,4.60644970
1890,0.000106,1.081643e+02,3.76652885
1891,0.000111,1.081576e+02,3.21958589
1892,0.001383,1.081527e+02,5.80163628
1893,0.000085,1.081435e+02,4.57701731
1894,0.000084,1.081359e+02,3.74726584
1895,0.000081,1.081291e+02,3.20753132
1896,0.000082,1.081242e+02,5.76093031
1897,0.000083,1.081150e+02,4.54940562
1898,0.000097,1.081074e+02,3.72922554
1899,0.000095,1.081007e+02,3.19626278
1900,0.000094,1.080957e+02,5.72276369
1901,0.000146,1.080865e+02,4.52355463
1902,0.000120,1.080790e+02,3.71236488
1903,0.000115,1.080723e+02,3.18575051
1904,0.000115,1.080671e+02,5.68705948
1905,0.000128,1.080581e+02,4.49940811
1906,0.000190,1.080505e+02,3.69664356
1907,0.000131,1.080505e+02,7.34067586
1908,0.000140,1.080386e+02,5.65389208
1909,0.000142,1.080296e+02,4.47699194
1910,0.000124,1.080221e+02,3.68206476
1911,0.000130,1.080219e+02,7.29608498
1912,0.000121,1.080101e+02,5.62296506
1913,0.000116,1.080011e+02,4.45613885
1914,0.001712,1.079936e+02,3.66853499
1915,0.000102,1.079933e+02,7.25464965
1916,0.000096,1.079816e+02,5.59427656
1917,0.000087,1.079727e+02,4.43683228
1918,0.000084,1.079652e+02,3.65603459
1919,0.000085,1.079647e+02,7.21632071
1920,0.000087,1.079531e+02,5.56778384
1921,0.000091,1.079442e+02,4.41903742
1922,0.000084,1.079368e+02,3.64453688
1923,0.000085,1.079362e+02,7.18103165
1924,0.000084,1.079246e+02,5.54343654
1925,0.000084,1.079157e+02,4.40271682
1926,0.000084,1.079083e+02,3.63401492
1927,0.000086,1.079076e+02,7.14871509
1928,0.000119,1.078961e+02,5.52118512
1929,0.000101,1.078873e+02,4.38783446
1930,0.000098,1.078799e+02,3.62444321
1931,0.000111,1.078791e+02,7.11930707
1932,0.000104,1.078677e+02,5.50098295
1933,0.000104,1.078588e+02,4.37435674
1934,0.000104,1.078515e+02,3.61579822
1935,0.000098,1.078506e+02,7.09274806
1936,0.000098,1.078392e+02,5.48278685
1937,0.000106,1.078304e+02,4.36225272
1938,0.001406,1.078230e+02,3.60805835
1939,0.000115,1.078220e+02,7.06898313
1940,0.000101,1.078107e+02,5.46655712
1941,0.000100,1.078020e+02,4.35149406
1942,0.000098,1.077946e+02,3.60120398
1943,0.000102,1.077936e+02,7.04796190
1944,0.000100,1.077823e+02,5.45225747
1945,0.000099,1.077735e+02,4.34205500
1946,0.000099,1.077662e+02,3.59521740
1947,0.000101,1.077651e+02,7.02963841
1948,0.000103,1.077538e+02,5.43985495
1949,0.000098,1.077451e+02,4.33391228
1950,0.000098,1.077378e+02,3.59008271
1951,0.000135,1.077366e+02,7.01397095
1952,0.000128,1.077254e+02,5.42931979
1953,0.000123,1.077167e+02,4.32704503
1954,0.000127,1.077093e+02,3.58578577
1955,0.000116,1.077081e+02,7.00092196
1956,0.000121,1.076969e+02,5.42062534
1957,0.000134,1.076882e+02,4.32143471
1958,0.000117,1.076809e+02,3.58231416
1959,0.000125,1.076797e+02,6.99045789
1960,0.000139,1.076685e+02,5.41374795
1961,0.001546,1.076598e+02,4.31706501
1962,0.000086,1.076525e+02,3.57965709
1963,0.000084,1.076512e+02,6.98254909
1964,0.000083,1.076401e+02,5.40866691
1965,0.000084,1.076314e+02,4.31392183
1966,0.000082,1.076241e+02,3.57780538
1967,0.000082,1.076228e+02,6.97716968
1968,0.000082,1.076116e+02,5.40536432
1969,0.000085,1.076030e+02,4.31199315
1970,0.000082,1.075957e+02,3.57675135
1971,0.000083,1.075944e+02,6.97429746
1972,0.000091,1.075832e+02,5.40382505
1973,0.000084,1.075746e+02,4.31126903
1974,0.000090,1.075673e+02,3.57648882
1975,0.000116,1.075660e+02,6.97391384
1976,0.000100,1.075548e+02,5.40403665
1977,0.000106,1.075462e+02,4.31174150
1978,0.000097,1.075389e+02,3.57701305
1979,0.000098,1.075376e+02,6.97600372
1980,0.000110,1.075264e+02,5.40598931
1981,0.000102,1.075178e+02,4.31340454
1982,0.000101,1.075104e+02,3.57832068
1983,0.000107,1.075092e+02,6.98055543
1984,0.000100,1.074980e+02,5.40967576
1985,0.001426,1.074894e+02,4.31625401
1986,0.000086,1.074820e+02,3.58040971
